No,TestSize,Precision,Recall,Accuracy,F1,Model
481,0.3,0.9925501432664756,0.9931192660550459,0.9916943521594684,0.9928346231011752,knn
482,0.3,0.676171875,0.992545871559633,0.720265780730897,0.8043680297397768,lr
483,0.3,0.9292307692307692,0.6926605504587156,0.7913621262458472,0.7936925098554533,lsvc
484,0.3,0.8633663366336634,1.0,0.9083056478405316,0.9266737513283742,svc
485,0.3,0.998840579710145,0.9879587155963303,0.992358803986711,0.9933698472182185,dt
486,0.3,1.0,0.9994266055045872,0.9996677740863787,0.9997132205334098,rf
487,0.3,1.0,0.9988532110091743,0.9993355481727575,0.9994262765347103,gb
488,0.3,0.9066115702479339,0.6290137614678899,0.7475083056478405,0.7427217332430603,gnb
489,0.3,0.7599351175993512,0.5372706422018348,0.6335548172757475,0.6294927779643937,bnb
490,0.3,0.8908268733850129,0.7907110091743119,0.8225913621262458,0.8377885783718104,mnb
491,0.3,0.8529411764705882,0.9977064220183486,0.8990033222591363,0.919661733615222,lstm
492,0.3,0.5794019933554817,1.0,0.5794019933554817,0.7336979385780396,cnn
493,0.4,0.9944037882049075,0.9944037882049075,0.99352105656616,0.9944037882049075,knn
494,0.4,0.676159718144451,0.9913904433921653,0.7201594816845253,0.8039797521382439,lr
495,0.4,0.920824295010846,0.7309513560051657,0.8078744081734364,0.8149748020158387,lsvc
496,0.4,0.8571955719557196,1.0,0.903563418888612,0.9231074905622889,svc
497,0.4,0.9991289198606271,0.9875161429186397,0.9922751059058061,0.9932885906040267,dt
498,0.4,1.0,1.0,1.0,1.0,rf
499,0.4,0.9995693367786391,0.9991390443392165,0.9992524296037877,0.9993541442411196,gb
500,0.4,0.906832298136646,0.6284976323719328,0.74757039621231,0.7424357996440376,gnb
501,0.4,0.7601947656725502,0.5376668101592768,0.6341888861201096,0.6298537569339384,bnb
502,0.4,0.8820732287208749,0.7985363753766681,0.8215798654373286,0.8382286488929055,mnb
503,0.4,0.8547842401500938,0.9806284976323719,0.8923498629454274,0.913392141138733,lstm
504,0.4,0.5788686768003987,1.0,0.5788686768003987,0.733270202020202,cnn
505,0.2,0.9965811965811966,0.9931856899488927,0.9940209267563528,0.9948805460750852,knn
506,0.2,0.6852286049237983,0.995741056218058,0.7299451918285998,0.8118055555555556,lr
507,0.2,0.7085093542546771,1.0,0.7593423019431988,0.829388908512893,lsvc
508,0.2,0.8664206642066421,1.0,0.9098156452416543,0.9284302095689996,svc
509,0.2,0.9982788296041308,0.9880749574105622,0.9920279023418037,0.9931506849315068,dt
510,0.2,1.0,1.0,1.0,1.0,rf
511,0.2,1.0,0.9991482112436116,0.9995017438963627,0.9995739241585002,gb
512,0.2,0.9002493765586035,0.6149914821124361,0.7349277528649726,0.7307692307692308,gnb
513,0.2,0.7758830694275274,0.5425894378194208,0.6407573492775287,0.63859649122807,bnb
514,0.2,0.8954937679769894,0.7955706984667802,0.8261086198305929,0.8425800631483986,mnb
515,0.2,0.8574561403508771,0.9991482112436116,0.9023418036870952,0.922895357985838,lstm
516,0.2,0.5849526656701545,1.0,0.5849526656701545,0.7381326626846904,cnn
517,0.3,0.9925501432664756,0.9931192660550459,0.9916943521594684,0.9928346231011752,knn
518,0.3,0.676171875,0.992545871559633,0.720265780730897,0.8043680297397768,lr
519,0.3,0.9180440771349863,0.7643348623853211,0.8239202657807309,0.8341677096370463,lsvc
520,0.3,0.8633663366336634,1.0,0.9083056478405316,0.9266737513283742,svc
521,0.3,0.998840579710145,0.9879587155963303,0.992358803986711,0.9933698472182185,dt
522,0.3,1.0,0.9994266055045872,0.9996677740863787,0.9997132205334098,rf
523,0.3,1.0,0.9988532110091743,0.9993355481727575,0.9994262765347103,gb
524,0.3,0.9066115702479339,0.6290137614678899,0.7475083056478405,0.7427217332430603,gnb
525,0.3,0.7599351175993512,0.5372706422018348,0.6335548172757475,0.6294927779643937,bnb
526,0.3,0.8908268733850129,0.7907110091743119,0.8225913621262458,0.8377885783718104,mnb
527,0.3,0.8516886930983847,0.9977064220183486,0.8980066445182724,0.9189331925006601,lstm
528,0.3,0.5794019933554817,1.0,0.5794019933554817,0.7336979385780396,cnn
529,0.4,0.9944037882049075,0.9944037882049075,0.99352105656616,0.9944037882049075,knn
530,0.4,0.676159718144451,0.9913904433921653,0.7201594816845253,0.8039797521382439,lr
531,0.4,0.8613020622725435,0.9169177787343952,0.8664340892100673,0.8882402001668056,lsvc
532,0.4,0.8571955719557196,1.0,0.903563418888612,0.9231074905622889,svc
533,0.4,0.9991289198606271,0.9875161429186397,0.9922751059058061,0.9932885906040267,dt
534,0.4,1.0,1.0,1.0,1.0,rf
535,0.4,0.9995693367786391,0.9991390443392165,0.9992524296037877,0.9993541442411196,gb
536,0.4,0.906832298136646,0.6284976323719328,0.74757039621231,0.7424357996440376,gnb
537,0.4,0.7601947656725502,0.5376668101592768,0.6341888861201096,0.6298537569339384,bnb
538,0.4,0.8820732287208749,0.7985363753766681,0.8215798654373286,0.8382286488929055,mnb
539,0.4,0.8540419161676647,0.9823504089539389,0.8925990530774981,0.9137137137137138,lstm
540,0.4,0.5788686768003987,1.0,0.5788686768003987,0.733270202020202,cnn
541,0.2,0.9965811965811966,0.9931856899488927,0.9940209267563528,0.9948805460750852,knn
542,0.2,0.6852286049237983,0.995741056218058,0.7299451918285998,0.8118055555555556,lr
543,0.2,1.0,0.4335604770017036,0.6686596910812157,0.6048722519310754,lsvc
544,0.2,0.8664206642066421,1.0,0.9098156452416543,0.9284302095689996,svc
545,0.2,0.9982788296041308,0.9880749574105622,0.9920279023418037,0.9931506849315068,dt
546,0.2,1.0,1.0,1.0,1.0,rf
547,0.2,1.0,0.9991482112436116,0.9995017438963627,0.9995739241585002,gb
548,0.2,0.9002493765586035,0.6149914821124361,0.7349277528649726,0.7307692307692308,gnb
549,0.2,0.7758830694275274,0.5425894378194208,0.6407573492775287,0.63859649122807,bnb
550,0.2,0.8954937679769894,0.7955706984667802,0.8261086198305929,0.8425800631483986,mnb
551,0.2,0.8608247422680413,0.995741056218058,0.9033383158943697,0.9233807266982623,lstm
552,0.2,0.5849526656701545,1.0,0.5849526656701545,0.7381326626846904,cnn
553,0.3,0.9925501432664756,0.9931192660550459,0.9916943521594684,0.9928346231011752,knn
554,0.3,0.676171875,0.992545871559633,0.720265780730897,0.8043680297397768,lr
555,0.3,0.8727973568281938,0.9088302752293578,0.8704318936877077,0.8904494382022472,lsvc
556,0.3,0.8633663366336634,1.0,0.9083056478405316,0.9266737513283742,svc
557,0.3,0.998840579710145,0.9879587155963303,0.992358803986711,0.9933698472182185,dt
558,0.3,1.0,0.9994266055045872,0.9996677740863787,0.9997132205334098,rf
559,0.3,1.0,0.9988532110091743,0.9993355481727575,0.9994262765347103,gb
560,0.3,0.9066115702479339,0.6290137614678899,0.7475083056478405,0.7427217332430603,gnb
561,0.3,0.7599351175993512,0.5372706422018348,0.6335548172757475,0.6294927779643937,bnb
562,0.3,0.8908268733850129,0.7907110091743119,0.8225913621262458,0.8377885783718104,mnb
563,0.3,0.8529990167158309,0.9948394495412844,0.8976744186046511,0.9184753838009528,lstm
564,0.3,0.5794019933554817,1.0,0.5794019933554817,0.7336979385780396,cnn
565,0.4,0.9944037882049075,0.9944037882049075,0.99352105656616,0.9944037882049075,knn
566,0.4,0.676159718144451,0.9913904433921653,0.7201594816845253,0.8039797521382439,lr
567,0.4,0.8630470016207455,0.9169177787343952,0.8676800398704211,0.8891671884783972,lsvc
568,0.4,0.8571955719557196,1.0,0.903563418888612,0.9231074905622889,svc
569,0.4,0.9991289198606271,0.9875161429186397,0.9922751059058061,0.9932885906040267,dt
570,0.4,1.0,1.0,1.0,1.0,rf
571,0.4,0.9995693367786391,0.9991390443392165,0.9992524296037877,0.9993541442411196,gb
572,0.4,0.906832298136646,0.6284976323719328,0.74757039621231,0.7424357996440376,gnb
573,0.4,0.7601947656725502,0.5376668101592768,0.6341888861201096,0.6298537569339384,bnb
574,0.4,0.8820732287208749,0.7985363753766681,0.8215798654373286,0.8382286488929055,mnb
575,0.4,0.851221317542561,0.9900990099009901,0.8940941938699227,0.9154228855721394,lstm
576,0.4,0.5788686768003987,1.0,0.5788686768003987,0.733270202020202,cnn
577,0.2,0.9965811965811966,0.9931856899488927,0.9940209267563528,0.9948805460750852,knn
578,0.2,0.6852286049237983,0.995741056218058,0.7299451918285998,0.8118055555555556,lr
579,0.2,0.886232481450948,0.9156729131175468,0.8819133034379671,0.9007121910347716,lsvc
580,0.2,0.8664206642066421,1.0,0.9098156452416543,0.9284302095689996,svc
581,0.2,0.9982788296041308,0.9880749574105622,0.9920279023418037,0.9931506849315068,dt
582,0.2,1.0,1.0,1.0,1.0,rf
583,0.2,1.0,0.9991482112436116,0.9995017438963627,0.9995739241585002,gb
584,0.2,0.9002493765586035,0.6149914821124361,0.7349277528649726,0.7307692307692308,gnb
585,0.2,0.7758830694275274,0.5425894378194208,0.6407573492775287,0.63859649122807,bnb
586,0.2,0.8954937679769894,0.7955706984667802,0.8261086198305929,0.8425800631483986,mnb
587,0.2,0.8556851311953353,1.0,0.9013452914798207,0.9222309505106049,lstm
588,0.2,0.5849526656701545,1.0,0.5849526656701545,0.7381326626846904,cnn
589,0.3,0.9925501432664756,0.9931192660550459,0.9916943521594684,0.9928346231011752,knn
590,0.3,0.676171875,0.992545871559633,0.720265780730897,0.8043680297397768,lr
591,0.3,0.8699231613611416,0.9088302752293578,0.86843853820598,0.8889512058328659,lsvc
592,0.3,0.8633663366336634,1.0,0.9083056478405316,0.9266737513283742,svc
593,0.3,0.998840579710145,0.9879587155963303,0.992358803986711,0.9933698472182185,dt
594,0.3,1.0,0.9994266055045872,0.9996677740863787,0.9997132205334098,rf
595,0.3,1.0,0.9988532110091743,0.9993355481727575,0.9994262765347103,gb
596,0.3,0.9066115702479339,0.6290137614678899,0.7475083056478405,0.7427217332430603,gnb
597,0.3,0.7599351175993512,0.5372706422018348,0.6335548172757475,0.6294927779643937,bnb
598,0.3,0.8908268733850129,0.7907110091743119,0.8225913621262458,0.8377885783718104,mnb
599,0.3,0.8364508393285371,1.0,0.8867109634551495,0.9109428049098982,lstm
600,0.3,0.5794019933554817,1.0,0.5794019933554817,0.7336979385780396,cnn
601,0.4,0.9944037882049075,0.9944037882049075,0.99352105656616,0.9944037882049075,knn
602,0.4,0.676159718144451,0.9913904433921653,0.7201594816845253,0.8039797521382439,lr
603,0.4,0.9116135662898253,0.7636676711149376,0.8203339147769748,0.8311079878191614,lsvc
604,0.4,0.8571955719557196,1.0,0.903563418888612,0.9231074905622889,svc
605,0.4,0.9991289198606271,0.9875161429186397,0.9922751059058061,0.9932885906040267,dt
606,0.4,1.0,1.0,1.0,1.0,rf
607,0.4,0.9995693367786391,0.9991390443392165,0.9992524296037877,0.9993541442411196,gb
608,0.4,0.906832298136646,0.6284976323719328,0.74757039621231,0.7424357996440376,gnb
609,0.4,0.7601947656725502,0.5376668101592768,0.6341888861201096,0.6298537569339384,bnb
610,0.4,0.8820732287208749,0.7985363753766681,0.8215798654373286,0.8382286488929055,mnb
611,0.4,0.8459577567370721,1.0,0.8945925741340643,0.9165515880844348,lstm
612,0.4,0.5788686768003987,1.0,0.5788686768003987,0.733270202020202,cnn
613,0.2,0.9965811965811966,0.9931856899488927,0.9940209267563528,0.9948805460750852,knn
614,0.2,0.6852286049237983,0.995741056218058,0.7299451918285998,0.8118055555555556,lr
615,0.2,0.8427853553481695,1.0,0.890881913303438,0.9146864043630698,lsvc
616,0.2,0.8664206642066421,1.0,0.9098156452416543,0.9284302095689996,svc
617,0.2,0.9982788296041308,0.9880749574105622,0.9920279023418037,0.9931506849315068,dt
618,0.2,1.0,1.0,1.0,1.0,rf
619,0.2,1.0,0.9991482112436116,0.9995017438963627,0.9995739241585002,gb
620,0.2,0.9002493765586035,0.6149914821124361,0.7349277528649726,0.7307692307692308,gnb
621,0.2,0.7758830694275274,0.5425894378194208,0.6407573492775287,0.63859649122807,bnb
622,0.2,0.8954937679769894,0.7955706984667802,0.8261086198305929,0.8425800631483986,mnb
623,0.2,0.8590308370044053,0.9965928449744463,0.9023418036870952,0.9227129337539433,lstm
624,0.2,0.5849526656701545,1.0,0.5849526656701545,0.7381326626846904,cnn
625,0.3,0.9925501432664756,0.9931192660550459,0.9916943521594684,0.9928346231011752,knn
626,0.3,0.676171875,0.992545871559633,0.720265780730897,0.8043680297397768,lr
627,0.3,0.8737596471885336,0.9088302752293578,0.8710963455149502,0.8909499718943227,lsvc
628,0.3,0.8633663366336634,1.0,0.9083056478405316,0.9266737513283742,svc
629,0.3,0.998840579710145,0.9879587155963303,0.992358803986711,0.9933698472182185,dt
630,0.3,1.0,0.9994266055045872,0.9996677740863787,0.9997132205334098,rf
631,0.3,1.0,0.9988532110091743,0.9993355481727575,0.9994262765347103,gb
632,0.3,0.9066115702479339,0.6290137614678899,0.7475083056478405,0.7427217332430603,gnb
633,0.3,0.7599351175993512,0.5372706422018348,0.6335548172757475,0.6294927779643937,bnb
634,0.3,0.8908268733850129,0.7907110091743119,0.8225913621262458,0.8377885783718104,mnb
635,0.3,0.8519785051294577,1.0,0.8993355481727575,0.9200738591400686,lstm
636,0.3,0.5794019933554817,1.0,0.5794019933554817,0.7336979385780396,cnn
637,0.4,0.9944037882049075,0.9944037882049075,0.99352105656616,0.9944037882049075,knn
638,0.4,0.676159718144451,0.9913904433921653,0.7201594816845253,0.8039797521382439,lr
639,0.4,0.923699421965318,0.6879035729659922,0.7864440568153501,0.7885516901060943,lsvc
640,0.4,0.8571955719557196,1.0,0.903563418888612,0.9231074905622889,svc
641,0.4,0.9991289198606271,0.9875161429186397,0.9922751059058061,0.9932885906040267,dt
642,0.4,1.0,1.0,1.0,1.0,rf
643,0.4,0.9995693367786391,0.9991390443392165,0.9992524296037877,0.9993541442411196,gb
644,0.4,0.906832298136646,0.6284976323719328,0.74757039621231,0.7424357996440376,gnb
645,0.4,0.7601947656725502,0.5376668101592768,0.6341888861201096,0.6298537569339384,bnb
646,0.4,0.8820732287208749,0.7985363753766681,0.8215798654373286,0.8382286488929055,mnb
647,0.4,0.8465743440233237,1.0,0.8950909543982059,0.9169133609630946,lstm
648,0.4,0.5788686768003987,1.0,0.5788686768003987,0.733270202020202,cnn
649,0.2,0.9965811965811966,0.9931856899488927,0.9940209267563528,0.9948805460750852,knn
650,0.2,0.6852286049237983,0.995741056218058,0.7299451918285998,0.8118055555555556,lr
651,0.2,0.9270152505446623,0.7248722316865417,0.8056801195814649,0.8135755258126195,lsvc
652,0.2,0.8664206642066421,1.0,0.9098156452416543,0.9284302095689996,svc
653,0.2,0.9982788296041308,0.9880749574105622,0.9920279023418037,0.9931506849315068,dt
654,0.2,1.0,1.0,1.0,1.0,rf
655,0.2,1.0,0.9991482112436116,0.9995017438963627,0.9995739241585002,gb
656,0.2,0.9002493765586035,0.6149914821124361,0.7349277528649726,0.7307692307692308,gnb
657,0.2,0.7758830694275274,0.5425894378194208,0.6407573492775287,0.63859649122807,bnb
658,0.2,0.8954937679769894,0.7955706984667802,0.8261086198305929,0.8425800631483986,mnb
659,0.2,0.8562043795620438,0.9991482112436116,0.9013452914798207,0.9221698113207547,lstm
660,0.2,0.5849526656701545,1.0,0.5849526656701545,0.7381326626846904,cnn
661,0.3,0.9925501432664756,0.9931192660550459,0.9916943521594684,0.9928346231011752,knn
662,0.3,0.676171875,0.992545871559633,0.720265780730897,0.8043680297397768,lr
663,0.3,0.8618814573137574,0.9088302752293578,0.8627906976744186,0.8847334635780072,lsvc
664,0.3,0.8633663366336634,1.0,0.9083056478405316,0.9266737513283742,svc
665,0.3,0.998840579710145,0.9879587155963303,0.992358803986711,0.9933698472182185,dt
666,0.3,1.0,0.9994266055045872,0.9996677740863787,0.9997132205334098,rf
667,0.3,1.0,0.9988532110091743,0.9993355481727575,0.9994262765347103,gb
668,0.3,0.9066115702479339,0.6290137614678899,0.7475083056478405,0.7427217332430603,gnb
669,0.3,0.7599351175993512,0.5372706422018348,0.6335548172757475,0.6294927779643937,bnb
670,0.3,0.8908268733850129,0.7907110091743119,0.8225913621262458,0.8377885783718104,mnb
671,0.3,0.8356492573071395,1.0,0.8860465116279069,0.9104672409292613,lstm
672,0.3,0.5794019933554817,1.0,0.5794019933554817,0.7336979385780396,cnn
673,0.4,0.9944037882049075,0.9944037882049075,0.99352105656616,0.9944037882049075,knn
674,0.4,0.676159718144451,0.9913904433921653,0.7201594816845253,0.8039797521382439,lr
675,0.4,0.8347107438016529,1.0,0.8853725392474459,0.9099099099099098,lsvc
676,0.4,0.8571955719557196,1.0,0.903563418888612,0.9231074905622889,svc
677,0.4,0.9991289198606271,0.9875161429186397,0.9922751059058061,0.9932885906040267,dt
678,0.4,1.0,1.0,1.0,1.0,rf
679,0.4,0.9995693367786391,0.9991390443392165,0.9992524296037877,0.9993541442411196,gb
680,0.4,0.906832298136646,0.6284976323719328,0.74757039621231,0.7424357996440376,gnb
681,0.4,0.7601947656725502,0.5376668101592768,0.6341888861201096,0.6298537569339384,bnb
682,0.4,0.8820732287208749,0.7985363753766681,0.8215798654373286,0.8382286488929055,mnb
683,0.4,0.8460694698354662,0.9961256995264743,0.8928482432095689,0.9149861605377619,lstm
684,0.4,0.5788686768003987,1.0,0.5788686768003987,0.733270202020202,cnn
685,0.2,0.9965811965811966,0.9931856899488927,0.9940209267563528,0.9948805460750852,knn
686,0.2,0.6852286049237983,0.995741056218058,0.7299451918285998,0.8118055555555556,lr
687,0.2,0.8754071661237784,0.9156729131175468,0.874439461883408,0.8950874271440465,lsvc
688,0.2,0.8664206642066421,1.0,0.9098156452416543,0.9284302095689996,svc
689,0.2,0.9982788296041308,0.9880749574105622,0.9920279023418037,0.9931506849315068,dt
690,0.2,1.0,1.0,1.0,1.0,rf
691,0.2,1.0,0.9991482112436116,0.9995017438963627,0.9995739241585002,gb
692,0.2,0.9002493765586035,0.6149914821124361,0.7349277528649726,0.7307692307692308,gnb
693,0.2,0.7758830694275274,0.5425894378194208,0.6407573492775287,0.63859649122807,bnb
694,0.2,0.8954937679769894,0.7955706984667802,0.8261086198305929,0.8425800631483986,mnb
695,0.2,0.8580833942940747,0.9991482112436116,0.9028400597907325,0.923258559622196,lstm
696,0.2,0.5849526656701545,1.0,0.5849526656701545,0.7381326626846904,cnn
697,0.3,0.9925501432664756,0.9931192660550459,0.9916943521594684,0.9928346231011752,knn
698,0.3,0.676171875,0.992545871559633,0.720265780730897,0.8043680297397768,lr
699,0.3,0.8689692982456141,0.9088302752293578,0.8677740863787375,0.8884529147982063,lsvc
700,0.3,0.8633663366336634,1.0,0.9083056478405316,0.9266737513283742,svc
701,0.3,0.998840579710145,0.9879587155963303,0.992358803986711,0.9933698472182185,dt
702,0.3,1.0,0.9994266055045872,0.9996677740863787,0.9997132205334098,rf
703,0.3,1.0,0.9988532110091743,0.9993355481727575,0.9994262765347103,gb
704,0.3,0.9066115702479339,0.6290137614678899,0.7475083056478405,0.7427217332430603,gnb
705,0.3,0.7599351175993512,0.5372706422018348,0.6335548172757475,0.6294927779643937,bnb
706,0.3,0.8908268733850129,0.7907110091743119,0.8225913621262458,0.8377885783718104,mnb
707,0.3,0.8570717131474104,0.9868119266055045,0.8970099667774086,0.9173773987206822,lstm
708,0.3,0.5794019933554817,1.0,0.5794019933554817,0.7336979385780396,cnn
709,0.4,0.9944037882049075,0.9944037882049075,0.99352105656616,0.9944037882049075,knn
710,0.4,0.676159718144451,0.9913904433921653,0.7201594816845253,0.8039797521382439,lr
711,0.4,0.8630470016207455,0.9169177787343952,0.8676800398704211,0.8891671884783972,lsvc
712,0.4,0.8571955719557196,1.0,0.903563418888612,0.9231074905622889,svc
713,0.4,0.9991289198606271,0.9875161429186397,0.9922751059058061,0.9932885906040267,dt
714,0.4,1.0,1.0,1.0,1.0,rf
715,0.4,0.9995693367786391,0.9991390443392165,0.9992524296037877,0.9993541442411196,gb
716,0.4,0.906832298136646,0.6284976323719328,0.74757039621231,0.7424357996440376,gnb
717,0.4,0.7601947656725502,0.5376668101592768,0.6341888861201096,0.6298537569339384,bnb
718,0.4,0.8820732287208749,0.7985363753766681,0.8215798654373286,0.8382286488929055,mnb
719,0.4,0.8311270125223613,1.0,0.8823822576625966,0.9077764751856193,lstm
720,0.4,0.5788686768003987,1.0,0.5788686768003987,0.733270202020202,cnn
